Port Name,Year,Month,Trucks,Loaded Truck Containers,Empty Truck Containers,Trains,Loaded Rail Containers,Empty Rail Containers,Train Passengers,Buses,Bus Passengers,Personal Vehicles,Personal Vehicle Passengers,Pedestrians,City,State
CA: Otay Mesa                                               ,2003, 07 - JUL,64577,35499,27338,23,11,251,46,5082,38370,444246,977341,142128,Otay Mesa                                               ,CA
CA: Otay Mesa                                               ,2003, 08 - AUG,60513,33931,27526,21,0,305,42,4973,28639,453428,997541,134777,Otay Mesa                                               ,CA
CA: Otay Mesa                                               ,2003, 09 - SEP,57277,35678,27443,19,0,268,38,3658,19424,432246,950941,123496,Otay Mesa                                               ,CA
CA: Otay Mesa                                               ,2003, 10 - OCT,66054,38997,27057,21,0,340,42,27876,27876,439322,966508,124075,Otay Mesa                                               ,CA
CA: Otay Mesa                                               ,2003, 11 - NOV,56541,32988,23753,16,0,269,32,3314,16096,451737,1129342,115720,Otay Mesa                                               ,CA
CA: Otay Mesa                                               ,2003, 12 - DEC,56486,31473,25013,21,0,375,42,4177,24266,466947,1167367,138673,Otay Mesa                                               ,CA
CA: San Ysidro                                              ,2003, 01 - JAN,0,0,0,0,0,0,0,8587,128396,1476187,3247611,654727,San Ysidro                                              ,CA
CA: San Ysidro                                              ,2003, 02 - FEB,0,0,0,0,0,0,0,7790,100528,1288086,2833789,596919,San Ysidro                                              ,CA
CA: San Ysidro                                              ,2003, 03 - MAR,0,0,0,0,0,0,0,8953,106128,1408264,3098181,660116,San Ysidro                                              ,CA
CA: San Ysidro                                              ,2003, 04 - APR,0,0,0,0,0,0,0,8670,100281,1402878,3086332,674254,San Ysidro                                              ,CA
CA: San Ysidro                                              ,2003, 05 - MAY,0,0,0,0,0,0,0,9228,106964,1504095,3309009,688733,San Ysidro                                              ,CA
CA: San Ysidro                                              ,2003, 06 - JUN,0,0,0,0,0,0,0,12890,117323,1433184,3153005,603478,San Ysidro                                              ,CA
CA: San Ysidro                                              ,2003, 07 - JUL,0,0,0,0,0,0,0,8516,121279,1519768,3343490,535903,San Ysidro                                              ,CA
CA: San Ysidro                                              ,2003, 08 - AUG,0,0,0,0,0,0,0,9421,123162,1498349,3296368,637145,San Ysidro                                              ,CA
CA: San Ysidro                                              ,2003, 09 - SEP,0,0,0,0,0,0,0,8747,92199,1435069,3157152,637388,San Ysidro                                              ,CA
CA: San Ysidro                                              ,2003, 10 - OCT,0,0,0,0,0,0,0,9270,80755,1503066,3306745,783691,San Ysidro                                              ,CA
CA: San Ysidro                                              ,2003, 11 - NOV,0,0,0,0,0,0,0,9086,76277,1437301,3593252,952643,San Ysidro                                              ,CA
CA: San Ysidro                                              ,2003, 12 - DEC,0,0,0,0,0,0,0,9662,91681,1502234,3755585,877113,San Ysidro                                              ,CA
CA: Tecate                                                  ,2003, 01 - JAN,4216,2340,1875,10,178,53,64,31,703,96149,182683,33123,Tecate                                                  ,CA
CA: Tecate                                                  ,2003, 02 - FEB,3852,2169,1678,2,54,18,16,35,747,81413,162826,34732,Tecate                                                  ,CA
CA: Tecate                                                  ,2003, 03 - MAR,4835,2573,2265,4,0,5,11,41,726,87947,167099,41153,Tecate                                                  ,CA
CA: Tecate                                                  ,2003, 04 - APR,5156,2948,2202,5,0,0,9,17,369,87875,237263,35143,Tecate                                                  ,CA
CA: Tecate                                                  ,2003, 05 - MAY,5700,2969,2739,6,0,8,12,26,492,126177,290207,36359,Tecate                                                  ,CA
CA: Tecate                                                  ,2003, 06 - JUN,5693,2840,2871,4,0,3,8,25,619,98156,206128,44573,Tecate                                                  ,CA
CA: Tecate                                                  ,2003, 07 - JUL,5814,3098,2717,4,0,3,8,26,628,101033,222273,33780,Tecate                                                  ,CA
CA: Tecate                                                  ,2003, 08 - AUG,4938,2696,2256,1,0,1,2,29,652,99636,229163,30006,Tecate                                                  ,CA
CA: Tecate                                                  ,2003, 09 - SEP,4859,2835,2103,2,0,5,4,23,413,155659,342450,33148,Tecate                                                  ,CA
CA: Tecate                                                  ,2003, 10 - OCT,5006,2815,2188,4,0,6,8,20,403,93638,187276,32159,Tecate                                                  ,CA
CA: Tecate                                                  ,2003, 11 - NOV,4331,2306,1912,4,0,0,8,24,560,115423,242388,30874,Tecate                                                  ,CA
CA: Tecate                                                  ,2003, 12 - DEC,4963,2539,2531,3,0,3,6,21,395,141419,311122,59874,Tecate                                                  ,CA
NM: Columbus                                                ,2003, 01 - JAN,123,71,52,0,0,0,0,85,561,29179,67469,19861,Columbus                                                ,NM
NM: Columbus                                                ,2003, 02 - FEB,168,88,80,0,0,0,0,77,464,26622,80829,19233,Columbus                                                ,NM
NM: Columbus                                                ,2003, 03 - MAR,264,123,141,0,0,0,0,82,533,29138,67247,20630,Columbus                                                ,NM
NM: Columbus                                                ,2003, 04 - APR,280,147,124,0,0,0,0,102,732,28281,84838,19270,Columbus                                                ,NM
NM: Columbus                                                ,2003, 05 - MAY,297,184,113,0,0,0,0,97,576,30860,90428,19039,Columbus                                                ,NM
NM: Columbus                                                ,2003, 06 - JUN,229,146,83,0,0,0,0,98,659,29733,83562,14872,Columbus                                                ,NM
NM: Columbus                                                ,2003, 07 - JUL,240,143,97,0,0,0,0,106,908,31649,91183,18017,Columbus                                                ,NM
NM: Columbus                                                ,2003, 08 - AUG,669,588,81,0,0,0,0,101,878,32064,95218,20591,Columbus                                                ,NM
NM: Columbus                                                ,2003, 09 - SEP,846,795,51,0,0,0,0,69,701,28718,90353,23488,Columbus                                                ,NM
NM: Columbus                                                ,2003, 10 - OCT,887,821,66,0,0,0,0,134,1253,30019,80860,24821,Columbus                                                ,NM
NM: Columbus                                                ,2003, 11 - NOV,346,296,50,0,0,0,0,98,834,29508,88637,20260,Columbus                                                ,NM
NM: Columbus                                                ,2003, 12 - DEC,240,219,21,0,0,0,0,109,1121,30797,93761,22366,Columbus                                                ,NM
NM: Santa Teresa                                            ,2003, 01 - JAN,2189,1507,672,0,0,0,0,13,359,26420,55482,2606,Santa Teresa                                            ,NM
NM: Santa Teresa                                            ,2003, 02 - FEB,2396,1528,566,0,0,0,0,29,867,28092,58993,1492,Santa Teresa                                            ,NM
NM: Santa Teresa                                            ,2003, 03 - MAR,2825,1765,603,0,0,0,0,37,1085,23846,35769,1609,Santa Teresa                                            ,NM
NM: Santa Teresa                                            ,2003, 04 - APR,2139,1687,526,0,0,0,0,23,766,26611,55883,1370,Santa Teresa                                            ,NM
NM: Santa Teresa                                            ,2003, 05 - MAY,2253,1587,558,0,0,0,0,24,934,24043,36064,1082,Santa Teresa                                            ,NM
NM: Santa Teresa                                            ,2003, 06 - JUN,2148,1565,570,0,0,0,0,21,763,22202,46624,1449,Santa Teresa                                            ,NM
NM: Santa Teresa                                            ,2003, 07 - JUL,2455,1889,602,0,0,0,0,14,362,28560,71400,1298,Santa Teresa                                            ,NM
NM: Santa Teresa                                            ,2003, 08 - AUG,2400,1847,553,0,0,0,0,10,213,24473,51393,901,Santa Teresa                                            ,NM
NM: Santa Teresa                                            ,2003, 09 - SEP,2790,1981,499,0,0,0,0,11,279,20149,42313,918,Santa Teresa                                            ,NM
NM: Santa Teresa                                            ,2003, 10 - OCT,2737,2226,494,0,0,0,0,23,893,17511,43777,1373,Santa Teresa                                            ,NM
NM: Santa Teresa                                            ,2003, 11 - NOV,2227,1691,396,0,0,0,0,20,730,21699,45567,1403,Santa Teresa                                            ,NM
NM: Santa Teresa                                            ,2003, 12 - DEC,2115,1759,388,0,0,0,0,23,790,29851,62687,1363,Santa Teresa                                            ,NM
TX: Brownsville                                             ,2003, 01 - JAN,19282,10042,9333,89,1071,7368,0,1127,6579,604174,1207598,226185,Brownsville                                             ,TX
TX: Brownsville                                             ,2003, 02 - FEB,17689,9043,8545,78,1227,5868,0,979,4662,550149,1104717,216532,Brownsville                                             ,TX
TX: Brownsville                                             ,2003, 03 - MAR,19323,9743,9401,84,1386,6587,0,1105,5742,623250,1309740,270412,Brownsville                                             ,TX
TX: Brownsville                                             ,2003, 04 - APR,19087,9689,8926,90,1086,7767,0,1031,4819,605221,1400257,243908,Brownsville                                             ,TX
TX: Brownsville                                             ,2003, 05 - MAY,19693,9908,9027,86,883,7118,0,1024,4468,650915,1432013,243722,Brownsville                                             ,TX
TX: Brownsville                                             ,2003, 06 - JUN,18868,10030,8356,87,899,6550,0,1109,4584,589370,1092107,238319,Brownsville                                             ,TX
TX: Brownsville                                             ,2003, 07 - JUL,20616,10648,9365,87,614,7560,0,932,7110,617763,1476833,260652,Brownsville                                             ,TX
TX: Brownsville                                             ,2003, 08 - AUG,20254,10820,8758,93,864,8324,0,957,6424,613404,1353559,242672,Brownsville                                             ,TX
TX: Brownsville                                             ,2003, 09 - SEP,19166,10367,8285,84,673,7265,0,841,3914,558860,1136826,218754,Brownsville                                             ,TX
TX: Brownsville                                             ,2003, 10 - OCT,20333,10823,9467,90,350,7875,0,809,3802,556473,1210578,221476,Brownsville                                             ,TX
TX: Brownsville                                             ,2003, 11 - NOV,17873,9110,8540,87,370,8152,0,804,4000,595290,1507692,234094,Brownsville                                             ,TX
TX: Brownsville                                             ,2003, 12 - DEC,17205,8758,8457,90,569,8196,0,955,5251,654996,1441285,303629,Brownsville                                             ,TX
TX: Del Rio                                                 ,2003, 01 - JAN,6014,3906,1459,0,0,0,0,560,560,155605,357891,11998,Del Rio                                                 ,TX
TX: Del Rio                                                 ,2003, 02 - FEB,5730,4067,1149,0,0,0,0,508,508,141620,325726,10594,Del Rio                                                 ,TX
TX: Del Rio                                                 ,2003, 03 - MAR,5808,3929,1190,0,0,0,0,560,560,165561,397346,15579,Del Rio                                                 ,TX
TX: Del Rio                                                 ,2003, 04 - APR,5856,4044,1189,0,0,0,0,541,541,157607,346736,11556,Del Rio                                                 ,TX
TX: Del Rio                                                 ,2003, 05 - MAY,5895,4063,1169,0,0,0,0,558,558,165767,381264,10342,Del Rio                                                 ,TX
TX: Del Rio                                                 ,2003, 06 - JUN,6054,3939,1099,0,0,0,0,543,543,161508,371469,12045,Del Rio                                                 ,TX
TX: Del Rio                                                 ,2003, 07 - JUL,4272,3685,1167,0,0,0,0,560,560,162378,389707,11992,Del Rio                                                 ,TX
TX: Del Rio                                                 ,2003, 08 - AUG,5800,4331,1308,0,0,0,0,342,342,164531,394875,9648,Del Rio                                                 ,TX
TX: Del Rio                                                 ,2003, 09 - SEP,4656,4018,1335,0,0,0,0,0,0,151559,363742,6696,Del Rio                                                 ,TX
TX: Del Rio                                                 ,2003, 10 - OCT,6295,4510,1452,0,0,0,0,1,1,156634,360258,7349,Del Rio                                                 ,TX
TX: Del Rio                                                 ,2003, 11 - NOV,5238,3531,1091,0,0,0,0,0,0,157571,362413,8857,Del Rio                                                 ,TX
TX: Del Rio                                                 ,2003, 12 - DEC,3991,3469,876,0,0,0,0,5,5,169298,389386,15560,Del Rio                                                 ,TX
TX: Eagle Pass                                              ,2003, 01 - JAN,7156,4314,2842,142,1106,6439,568,204,1206,304756,700939,55032,Eagle Pass                                              ,TX
TX: Eagle Pass                                              ,2003, 02 - FEB,6811,4145,2666,120,724,5244,480,180,1031,275745,643739,50702,Eagle Pass                                              ,TX
TX: Eagle Pass                                              ,2003, 03 - MAR,7475,4546,2929,133,804,6930,532,178,1082,313700,765910,60433,Eagle Pass                                              ,TX
TX: Eagle Pass                                              ,2003, 04 - APR,7422,4547,2875,115,681,7109,460,128,822,300669,559909,61300,Eagle Pass                                              ,TX
TX: Eagle Pass                                              ,2003, 05 - MAY,7524,4681,2843,122,889,6493,488,7,147,311006,733725,53568,Eagle Pass                                              ,TX
TX: Eagle Pass                                              ,2003, 06 - JUN,7401,4576,2825,129,1013,6018,516,46,726,292794,707943,45120,Eagle Pass                                              ,TX
TX: Eagle Pass                                              ,2003, 07 - JUL,7122,4355,2767,135,1083,5835,540,135,996,298522,721556,63506,Eagle Pass                                              ,TX
TX: Eagle Pass                                              ,2003, 08 - AUG,7049,4582,2467,147,1163,6658,588,158,896,293740,692849,59386,Eagle Pass                                              ,TX
TX: Eagle Pass                                              ,2003, 09 - SEP,7197,4635,2562,143,1118,5387,572,126,789,269047,607155,54592,Eagle Pass                                              ,TX
TX: Eagle Pass                                              ,2003, 10 - OCT,8235,5424,2811,149,1353,6572,596,159,990,283749,640313,55843,Eagle Pass                                              ,TX
TX: Eagle Pass                                              ,2003, 11 - NOV,7341,4504,2837,156,1118,6945,624,160,1184,293050,703320,61280,Eagle Pass                                              ,TX
TX: Eagle Pass                                              ,2003, 12 - DEC,7539,4529,3010,133,944,6703,532,210,1581,336873,808496,77840,Eagle Pass                                              ,TX
TX: El Paso                                                 ,2003, 01 - JAN,55642,29300,26446,45,1374,1973,135,2954,20543,1087767,2178146,697889,El Paso                                                 ,TX
TX: El Paso                                                 ,2003, 02 - FEB,53807,29344,24472,48,1533,2140,144,2487,33859,1005282,1958480,664557,El Paso                                                 ,TX
TX: El Paso                                                 ,2003, 03 - MAR,52858,31335,24030,53,1814,2358,159,2586,32951,1101772,2162278,721989,El Paso                                                 ,TX
TX: El Paso                                                 ,2003, 04 - APR,49454,30802,23267,51,1964,2804,153,2482,32568,1089218,1652555,750543,El Paso                                                 ,TX
TX: El Paso                                                 ,2003, 05 - MAY,56239,31952,24227,58,1844,2843,174,2783,31918,1144601,2338119,770901,El Paso                                                 ,TX
TX: El Paso                                                 ,2003, 06 - JUN,54515,29915,24139,50,1756,2149,150,2764,34837,1160069,2323197,718266,El Paso                                                 ,TX
TX: El Paso                                                 ,2003, 07 - JUL,52598,28512,24169,56,1509,2558,150,2303,43704,1157488,2395040,782051,El Paso                                                 ,TX
TX: El Paso                                                 ,2003, 08 - AUG,54987,30504,24481,54,1646,2331,162,2457,39091,1215898,2320007,786549,El Paso                                                 ,TX
TX: El Paso                                                 ,2003, 09 - SEP,58140,31281,25599,52,1864,2372,156,2140,27043,1168516,2096800,709811,El Paso                                                 ,TX
TX: El Paso                                                 ,2003, 10 - OCT,63695,36335,27335,54,1876,2463,162,2271,28301,1242349,2432612,697104,El Paso                                                 ,TX
TX: El Paso                                                 ,2003, 11 - NOV,55716,31173,24797,52,1683,2236,156,2268,29485,1114110,2109336,717791,El Paso                                                 ,TX
TX: El Paso                                                 ,2003, 12 - DEC,51963,28109,23898,56,2139,3664,168,2536,38418,1212136,2350448,881717,El Paso                                                 ,TX
TX: Fabens                                                  ,2003, 01 - JAN,0,0,0,0,0,0,0,0,0,56633,118929,2019,Fabens                                                  ,TX
TX: Fabens                                                  ,2003, 02 - FEB,0,0,0,0,0,0,0,0,0,52498,110246,3493,Fabens                                                  ,TX
TX: Fabens                                                  ,2003, 03 - MAR,0,0,0,0,0,0,0,0,0,58658,123182,2552,Fabens                                                  ,TX
TX: Fabens                                                  ,2003, 04 - APR,0,0,0,0,0,0,0,0,0,56615,118892,2234,Fabens                                                  ,TX
TX: Fabens                                                  ,2003, 05 - MAY,0,0,0,0,0,0,0,0,0,58360,122556,1954,Fabens                                                  ,TX
TX: Fabens                                                  ,2003, 06 - JUN,0,0,0,0,0,0,0,0,0,51318,107768,1877,Fabens                                                  ,TX
TX: Fabens                                                  ,2003, 07 - JUL,0,0,0,0,0,0,0,0,0,49246,103417,1709,Fabens                                                  ,TX
TX: Fabens                                                  ,2003, 08 - AUG,0,0,0,0,0,0,0,0,0,53137,111588,1956,Fabens                                                  ,TX
TX: Fabens                                                  ,2003, 09 - SEP,0,0,0,0,0,0,0,0,0,53869,113125,1623,Fabens                                                  ,TX
TX: Fabens                                                  ,2003, 10 - OCT,0,0,0,0,0,0,0,0,0,52327,109887,1463,Fabens                                                  ,TX
TX: Fabens                                                  ,2003, 11 - NOV,0,0,0,0,0,0,0,0,0,57081,119870,1815,Fabens                                                  ,TX
TX: Fabens                                                  ,2003, 12 - DEC,0,0,0,0,0,0,0,0,0,59089,124087,2616,Fabens                                                  ,TX
TX: Hidalgo                                                 ,2003, 01 - JAN,33092,21731,11380,0,0,0,0,2767,55340,618109,1281311,146714,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2003, 02 - FEB,32148,22207,9941,0,0,0,0,3497,69940,549682,1209299,162535,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2003, 03 - MAR,37542,26414,10562,0,0,0,0,2947,58740,595797,1293065,271338,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2003, 04 - APR,37481,27004,10844,0,0,0,0,2217,44340,589359,1219814,162957,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2003, 05 - MAY,33399,22570,10829,0,0,0,0,2698,53960,624950,1335294,169661,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2003, 06 - JUN,32365,21885,10259,0,0,0,0,2634,52280,595057,1268523,164995,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2003, 07 - JUL,32439,21888,10028,0,0,0,0,2674,53480,620892,1470604,179254,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2003, 08 - AUG,32017,21174,10392,0,0,0,0,2532,50640,618516,1317123,166097,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2003, 09 - SEP,32250,21458,11324,0,0,0,0,2693,53820,551651,1254040,164406,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2003, 10 - OCT,37172,24261,12841,0,0,0,0,2810,56170,566856,1172365,161127,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2003, 11 - NOV,32495,21798,10694,0,0,0,0,2814,56280,586073,1329865,172805,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2003, 12 - DEC,33664,22722,11032,0,0,0,0,2522,50440,652687,1436308,216343,Hidalgo                                                 ,TX
TX: Laredo                                                  ,2003, 01 - JAN,117773,63993,49359,277,15474,11619,0,2954,70391,571272,1307670,367927,Laredo                                                  ,TX
TX: Laredo                                                  ,2003, 02 - FEB,107787,63292,43636,275,15741,9026,0,2498,46665,498566,1129997,349821,Laredo                                                  ,TX
TX: Laredo                                                  ,2003, 03 - MAR,113783,69742,43715,266,17805,9968,0,3051,60573,557594,1259726,396288,Laredo                                                  ,TX
TX: Laredo                                                  ,2003, 04 - APR,112947,69821,42247,284,15865,10545,0,2687,59477,531547,1068010,383442,Laredo                                                  ,TX
TX: Laredo                                                  ,2003, 05 - MAY,114213,73025,41337,305,18218,9675,0,2829,56446,588404,1276262,410533,Laredo                                                  ,TX
TX: Laredo                                                  ,2003, 06 - JUN,114784,70432,42676,313,18447,7656,0,3019,58256,562063,1273794,376499,Laredo                                                  ,TX
TX: Laredo                                                  ,2003, 07 - JUL,115012,72176,43331,296,16767,8804,0,3335,95987,611414,1546236,401038,Laredo                                                  ,TX
TX: Laredo                                                  ,2003, 08 - AUG,109357,68887,40656,309,17582,9558,0,3032,79502,584748,1337475,383729,Laredo                                                  ,TX
TX: Laredo                                                  ,2003, 09 - SEP,110717,67076,41983,279,15302,8663,0,2721,50974,552454,1151628,311897,Laredo                                                  ,TX
TX: Laredo                                                  ,2003, 10 - OCT,122554,77007,45443,313,16577,9935,0,2778,46994,562030,1160130,369388,Laredo                                                  ,TX
TX: Laredo                                                  ,2003, 11 - NOV,107250,65758,41527,306,16978,9833,0,2966,54811,563997,1333681,379615,Laredo                                                  ,TX
TX: Laredo                                                  ,2003, 12 - DEC,108052,64417,43563,287,12928,10278,0,3536,68568,593334,1363997,447548,Laredo                                                  ,TX
TX: Presidio                                                ,2003, 01 - JAN,505,382,122,0,0,0,0,28,280,58931,141434,2866,Presidio                                                ,TX
TX: Presidio                                                ,2003, 02 - FEB,377,276,101,0,0,0,0,24,240,51364,123274,2535,Presidio                                                ,TX
TX: Presidio                                                ,2003, 03 - MAR,483,104,69,0,0,0,0,27,270,60486,145166,3257,Presidio                                                ,TX
TX: Presidio                                                ,2003, 04 - APR,543,249,85,0,0,0,0,24,240,57139,137134,3142,Presidio                                                ,TX
TX: Presidio                                                ,2003, 05 - MAY,379,286,92,0,0,0,0,28,280,59324,142378,1746,Presidio                                                ,TX
TX: Presidio                                                ,2003, 06 - JUN,320,228,80,0,0,0,0,11,110,59675,143220,1750,Presidio                                                ,TX
TX: Presidio                                                ,2003, 07 - JUL,373,177,74,0,0,0,0,26,260,60566,145358,1565,Presidio                                                ,TX
TX: Presidio                                                ,2003, 08 - AUG,331,221,93,0,0,0,0,21,210,59257,142217,1552,Presidio                                                ,TX
TX: Presidio                                                ,2003, 09 - SEP,394,298,107,0,0,0,0,30,300,54534,130882,1681,Presidio                                                ,TX
TX: Presidio                                                ,2003, 10 - OCT,466,316,137,0,0,0,0,27,270,54961,131906,1480,Presidio                                                ,TX
TX: Presidio                                                ,2003, 11 - NOV,839,731,96,0,0,0,0,19,190,60436,145046,1655,Presidio                                                ,TX
TX: Presidio                                                ,2003, 12 - DEC,710,568,172,0,0,0,0,37,370,65248,156595,1958,Presidio                                                ,TX
TX: Progreso                                                ,2003, 01 - JAN,1634,157,1495,0,0,0,0,33,1218,95877,230105,146395,Progreso                                                ,TX
TX: Progreso                                                ,2003, 02 - FEB,1433,135,1298,0,0,0,0,32,1246,92942,232355,159958,Progreso                                                ,TX
TX: Progreso                                                ,2003, 03 - MAR,1580,146,1434,0,0,0,0,47,1789,100813,262114,178368,Progreso                                                ,TX
TX: Progreso                                                ,2003, 04 - APR,1465,143,1322,0,0,0,0,36,1510,94678,227227,87033,Progreso                                                ,TX
TX: Progreso                                                ,2003, 05 - MAY,1485,149,1336,0,0,0,0,29,1133,98342,226187,76115,Progreso                                                ,TX
TX: Progreso                                                ,2003, 06 - JUN,1294,219,1027,0,0,0,0,38,1137,92654,222370,82484,Progreso                                                ,TX
TX: Progreso                                                ,2003, 07 - JUL,1662,450,1212,0,0,0,0,28,851,95648,239120,94038,Progreso                                                ,TX
TX: Progreso                                                ,2003, 08 - AUG,1815,210,1567,0,0,0,0,10,388,92669,222406,79437,Progreso                                                ,TX
TX: Progreso                                                ,2003, 09 - SEP,2178,208,1970,0,0,0,0,21,897,84984,186965,59005,Progreso                                                ,TX
TX: Progreso                                                ,2003, 10 - OCT,2124,177,1947,0,0,0,0,52,2240,90912,227280,74295,Progreso                                                ,TX
TX: Progreso                                                ,2003, 11 - NOV,1500,138,1362,0,0,0,0,61,2361,100240,250600,103274,Progreso                                                ,TX
TX: Progreso                                                ,2003, 12 - DEC,1401,164,1243,0,0,0,0,22,904,111415,278538,135479,Progreso                                                ,TX
TX: Rio Grande City                                         ,2003, 01 - JAN,2587,2080,445,0,0,0,0,0,0,59103,206861,10334,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2003, 02 - FEB,2303,1926,373,0,0,0,0,0,0,55395,193883,9318,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2003, 03 - MAR,2951,2594,359,0,0,0,0,0,0,63142,220998,10546,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2003, 04 - APR,2642,2284,358,0,0,0,0,0,0,59315,207603,10112,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2003, 05 - MAY,3166,2830,317,0,0,0,0,0,0,61209,214232,9812,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2003, 06 - JUN,3085,2822,259,0,0,0,0,0,0,59065,206728,10016,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2003, 07 - JUL,3529,3071,460,0,0,0,0,0,0,55977,195920,10035,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2003, 08 - AUG,3140,2711,429,0,0,0,0,0,0,58736,205577,10140,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2003, 09 - SEP,2911,2408,499,0,0,0,0,0,0,52795,184783,10116,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2003, 10 - OCT,3456,2759,533,0,0,0,0,0,0,54781,191734,10139,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2003, 11 - NOV,2691,2310,403,0,0,0,0,0,0,60907,213175,10070,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2003, 12 - DEC,3062,2518,417,0,0,0,0,0,0,65805,230318,10511,Rio Grande City                                         ,TX
TX: Roma                                                    ,2003, 01 - JAN,531,274,254,0,0,0,0,190,5871,113410,268466,17434,Roma                                                    ,TX
TX: Roma                                                    ,2003, 02 - FEB,610,314,291,0,0,0,0,171,4892,101334,239163,15693,Roma                                                    ,TX
TX: Roma                                                    ,2003, 03 - MAR,690,354,332,0,0,0,0,204,5359,115509,283568,20334,Roma                                                    ,TX
TX: Roma                                                    ,2003, 04 - APR,704,390,312,0,0,0,0,183,4679,108852,257711,21098,Roma                                                    ,TX
TX: Roma                                                    ,2003, 05 - MAY,629,378,261,0,0,0,0,166,3991,110709,269806,20205,Roma                                                    ,TX
TX: Roma                                                    ,2003, 06 - JUN,616,349,259,0,0,0,0,175,3428,101219,255816,16571,Roma                                                    ,TX
TX: Roma                                                    ,2003, 07 - JUL,718,392,325,0,0,0,0,179,4773,93077,214070,21891,Roma                                                    ,TX
TX: Roma                                                    ,2003, 08 - AUG,717,418,291,0,0,0,0,187,4716,103141,237223,24947,Roma                                                    ,TX
TX: Roma                                                    ,2003, 09 - SEP,677,409,265,0,0,0,0,135,3178,93172,223613,20737,Roma                                                    ,TX
TX: Roma                                                    ,2003, 10 - OCT,764,453,318,0,0,0,0,131,2802,97817,220795,17829,Roma                                                    ,TX
TX: Roma                                                    ,2003, 11 - NOV,370,354,266,0,0,0,0,150,3236,107232,257357,20282,Roma                                                    ,TX
TX: Roma                                                    ,2003, 12 - DEC,607,323,282,0,0,0,0,183,3596,117681,308908,25373,Roma                                                    ,TX
AZ: Douglas                                                 ,2004, 01 - JAN,2117,1157,712,0,0,0,0,318,2544,164978,346454,31110,Douglas                                                 ,AZ
AZ: Douglas                                                 ,2004, 02 - FEB,2215,1238,752,0,0,0,0,186,1185,162237,324474,33788,Douglas                                                 ,AZ
AZ: Douglas                                                 ,2004, 03 - MAR,2784,1243,768,0,0,0,0,418,3344,174439,331434,37487,Douglas                                                 ,AZ
AZ: Douglas                                                 ,2004, 04 - APR,2434,1404,698,0,0,0,0,426,3408,169165,338330,41437,Douglas                                                 ,AZ
AZ: Douglas                                                 ,2004, 05 - MAY,2177,1082,658,0,0,0,0,329,2632,180206,396453,42801,Douglas                                                 ,AZ
AZ: Douglas                                                 ,2004, 06 - JUN,2029,1202,853,0,0,0,0,484,3872,170038,357080,37022,Douglas                                                 ,AZ
AZ: Douglas                                                 ,2004, 07 - JUL,2174,1014,633,0,0,0,0,491,3928,174857,402171,41163,Douglas                                                 ,AZ
AZ: Douglas                                                 ,2004, 08 - AUG,2429,1311,883,0,0,0,0,492,3936,180813,397788,45757,Douglas                                                 ,AZ
AZ: Douglas                                                 ,2004, 09 - SEP,2584,1520,791,0,0,0,0,461,3688,173057,398031,52069,Douglas                                                 ,AZ
AZ: Douglas                                                 ,2004, 10 - OCT,2423,1386,723,0,0,0,0,440,3520,175907,334223,59497,Douglas                                                 ,AZ
AZ: Douglas                                                 ,2004, 11 - NOV,2393,1257,828,0,0,0,0,432,3456,179822,413590,61313,Douglas                                                 ,AZ
AZ: Douglas                                                 ,2004, 12 - DEC,2387,1250,822,0,0,0,0,651,5208,181931,382055,57179,Douglas                                                 ,AZ
AZ: Lukeville                                               ,2004, 01 - JAN,28,2,28,0,0,0,0,10,1092,30142,87411,7986,Lukeville                                               ,AZ
AZ: Lukeville                                               ,2004, 02 - FEB,31,4,27,0,0,0,0,36,1404,31419,91115,7674,Lukeville                                               ,AZ
AZ: Lukeville                                               ,2004, 03 - MAR,38,5,36,0,0,0,0,21,819,45239,131193,9391,Lukeville                                               ,AZ
AZ: Lukeville                                               ,2004, 04 - APR,33,5,28,0,0,0,0,7,273,40087,116252,9607,Lukeville                                               ,AZ
AZ: Lukeville                                               ,2004, 05 - MAY,50,3,32,0,0,0,0,11,429,37117,107639,8498,Lukeville                                               ,AZ
